ubicgeob,cod_expe,cod_deli,delirie8,califdel,gdoconsu,formcomi,formacci,tipmodal,ele_comi,ticoncur,ticlasif,entiocur,munocurr,fec_ocur,totalca1,totalca2
"15025",4892,6210,10100,1,1,3,1,3,4,1,1,15,"15122","14/08/2018","1","1"
"15025",4893,6211,30400,1,1,3,3,4,3,3,1,15,"15009","23/01/2018","1","1"
"15025",4894,6212,40100,1,1,1,1,3,1,1,1,15,"15025","23/04/2018","3","2"
"15025",4895,6213,40100,1,1,1,1,3,1,1,1,15,"15039","12/10/2018","3","1"
"15025",4896,6214,40100,1,1,1,1,3,1,1,1,15,"15094","15/12/2018","1","1"
"15025",4896,6215,40100,1,1,1,1,3,1,1,1,15,"15094","15/12/2018","1","1"
"15025",4897,6216,30400,1,1,3,2,3,3,2,1,15,"15025","14/04/2016","1","1"
"15025",4898,6217,40100,1,1,1,1,3,1,1,1,15,"15025","23/07/2016","3","2"
"15025",4899,6218,40100,1,1,2,1,3,2,1,2,15,"15083","24/08/2018","1","1"
"15025",4900,6219,40100,1,1,2,1,3,2,1,1,15,"15025","09/01/2019","2","1"
"15025",4901,6220,10100,1,1,3,1,3,4,1,1,15,"15039","04/12/2016","1","1"
"15025",4902,6221,40100,1,1,2,1,3,2,1,1,15,"15039","30/12/2018","2","1"
"15025",4903,6222,20600,1,1,1,1,3,1,1,3,15,"15039","22/11/2018","7","2"
"15025",4904,6223,40500,1,1,2,1,3,2,1,1,15,"15039","05/10/2018","1","1"
"15025",4905,6224,40100,1,1,1,1,3,1,1,1,15,"15122","17/09/2018","1","1"
"15025",4906,6225,20600,1,1,1,1,3,1,1,3,15,"15122","07/03/2013","1","1"
"15025",4907,6226,40100,1,1,1,1,3,1,1,1,15,"15050","28/11/2018","1","1"
"15025",4908,6227,10100,1,1,1,1,3,1,1,1,15,"15025","04/03/2012","1","1"
"15025",4909,6228,40500,3,1,3,3,6,6,3,4,15,"15014","08/06/2014","1","2"
"15025",4910,6229,40100,1,1,1,1,4,1,1,1,15,"15039","10/01/2019","1","1"
"15025",4911,6230,10100,3,1,3,3,6,6,3,4,15,"15999","26/04/2014","3","1"
"15025",4912,6231,40100,1,1,2,1,3,2,1,1,15,"15122","19/01/2019","1","2"
"15025",4913,6232,10100,1,1,3,1,4,4,1,1,15,"15025","09/11/2018","1","2"
"15025",4914,6233,40100,1,1,3,1,3,3,1,1,15,"15039","27/11/2017","1","1"
"15025",4915,6234,40500,1,1,3,1,3,3,1,1,15,"15014","14/11/2018","2","1"
"15025",4916,6235,40100,1,1,2,1,3,2,1,1,15,"15025","23/11/2018","2","4"
"15025",4917,6236,30400,3,1,3,3,6,6,3,4,15,"15039","02/08/2015","1","1"
"15025",4918,6237,40500,1,1,2,1,3,2,1,2,15,"15039","25/09/2018","2","2"
"15025",4919,6238,40100,1,1,1,1,3,1,1,1,15,"15025","23/08/2017","1","1"
"15025",4920,6239,40100,1,1,2,1,3,2,1,1,15,"15025","17/02/2019","1","2"
"15025",4921,6240,40100,1,1,3,1,3,3,1,1,15,"15009","24/12/2018","1","1"
"15025",4922,6241,40100,1,1,2,1,3,2,1,1,15,"15025","04/02/2019","1","1"
"15025",4923,6242,40100,1,1,1,1,3,1,1,1,15,"15068","07/09/2017","2","2"
"15025",4924,6243,40100,1,1,3,2,3,3,2,1,15,"15122","27/10/2018","1","1"
"15025",4925,6244,40100,1,1,2,1,3,2,1,1,15,"15039","11/11/2018","3","1"
"15025",4926,6245,40100,1,1,1,1,3,1,1,1,15,"15039","08/11/2018","1","1"
"15025",4927,6246,40100,1,1,1,1,3,1,1,1,15,"15025","24/10/2018","1","2"
"15025",4927,6247,40100,1,1,2,1,3,2,1,1,15,"15025","24/10/2018","1","3"
"15025",4928,6248,10400,1,2,3,1,3,3,1,1,15,"15039","29/08/2018","1","1"
"15025",4928,6249,30100,1,2,3,1,3,3,1,1,15,"15039","29/08/2018","1","1"
"15025",4929,6250,10100,1,1,2,1,4,2,1,1,15,"15122","08/12/2018","1","2"
"15025",4930,6251,40100,1,1,1,1,3,1,1,1,15,"15025","07/02/2019","1","1"
"15025",4931,6252,30400,3,3,3,3,6,6,3,4,99,"99999","09/09/1899","1","1"
"15025",4932,6253,40100,1,1,1,1,3,1,1,1,15,"15039","15/10/2018","1","1"
"15025",4933,6254,40100,2,1,2,1,3,2,1,1,15,"15025","11/02/2019","1","1"
"15025",4934,6255,40100,1,1,2,1,3,2,1,1,15,"15025","04/09/2018","1","1"
"15025",4935,6256,40100,1,1,2,1,3,2,1,1,15,"15039","15/02/2019","1","1"
"15025",4936,6257,30100,1,1,3,3,3,3,3,1,15,"15039","13/01/2019","1","1"
"15025",4937,6258,30400,1,1,3,2,3,3,2,1,15,"15034","25/08/2017","1","1"
"15025",4938,6259,30400,1,1,2,1,3,2,1,1,15,"15025","22/10/2018","1","1"
"15025",4939,6260,40100,1,1,2,1,3,2,1,1,15,"15122","31/01/2019","2","1"
"15025",4940,6261,20600,1,1,1,1,3,1,1,2,15,"15025","23/06/2018","6","1"
"15025",4941,6262,40100,1,1,1,1,3,1,1,1,15,"15039","09/10/2018","2","2"
"15025",4942,6263,40100,1,2,1,1,3,1,1,1,15,"15039","30/10/2018","1","1"
"15025",4942,6264,10400,1,1,1,1,3,1,1,1,15,"15039","30/10/2018","1","1"
"15025",4943,6265,30400,3,3,3,3,6,6,3,4,99,"99999","09/09/1899","1","1"
"15025",4944,6266,40100,1,1,3,1,3,3,1,2,15,"15122","26/01/2019","1","1"
"15025",4944,6267,40600,2,1,3,2,3,3,2,2,15,"15122","26/01/2019","1","1"
"15025",4945,6268,40100,1,1,2,1,3,2,1,1,15,"15014","21/11/2018","2","2"
"15025",4946,6269,10100,1,1,1,1,4,1,1,1,15,"15025","25/04/2018","1","1"
"15025",4947,6270,30400,1,1,3,1,3,3,1,1,15,"15122","17/01/2019","1","1"
"15025",4948,6271,40100,1,1,1,1,3,1,1,1,15,"15025","30/10/2018","1","3"
"15025",4949,6272,30400,1,1,3,2,3,3,2,1,15,"15999","25/09/2018","1","1"
"15025",4950,6273,40100,1,1,3,2,3,3,2,1,15,"15122","20/12/2018","1","1"
"15025",4951,6274,40100,1,1,2,1,3,2,1,1,15,"15039","29/11/2018","1","1"
"15025",4951,6275,20600,1,1,2,1,3,2,1,1,15,"15039","29/11/2018","1","1"
"15025",4952,6276,40100,1,1,2,1,3,2,1,1,15,"15039","26/12/2018","1","2"
"15025",4953,6277,40100,1,1,1,1,3,1,1,1,15,"15122","08/05/2018","1","1"
"15025",4954,6278,40100,1,1,2,1,3,2,1,1,15,"15009","09/10/2018","1","1"
"15025",4955,6279,30400,1,2,3,1,3,3,1,1,15,"15039","29/09/2018","1","1"
"15025",4956,6280,40100,1,1,2,1,3,2,1,1,15,"15039","14/01/2019","2","1"
"15025",4957,6281,40100,1,1,2,1,3,2,1,1,15,"15039","21/02/2019","3","2"
"15025",4958,6282,20600,1,1,3,1,3,3,1,2,15,"15025","03/12/2018","1","1"
"15025",4959,6283,30400,1,1,3,1,3,3,1,1,15,"15025","11/08/2018","1","1"
"15025",4960,6284,40100,1,1,1,1,3,1,1,1,15,"15050","04/01/2019","1","1"
"15025",4961,6285,40500,1,1,2,1,3,2,1,1,15,"15094","05/12/2018","1","1"
"15025",4962,6286,40100,1,1,1,1,3,1,1,1,15,"15025","23/01/2019","1","1"
"15025",4963,6287,10100,1,1,3,1,3,4,1,1,15,"15025","03/06/2018","1","2"
"15025",4964,6288,30400,1,1,3,1,3,3,1,1,15,"15014","23/11/2018","1","1"
"15025",4965,6289,40100,1,1,1,1,3,1,1,1,15,"15025","30/11/2018","4","1"
"15025",4966,6290,40100,1,1,1,1,3,1,1,1,15,"15122","13/02/2019","1","1"
"15025",4967,6291,40100,2,1,2,1,3,2,1,1,15,"15122","27/02/2019","2","2"
"15025",4968,6292,40100,1,1,2,1,3,2,1,1,15,"15122","16/02/2019","1","1"
"15025",4969,6293,40100,1,1,1,1,3,1,1,1,15,"15025","09/10/2018","3","1"
"15025",4969,6294,40100,1,1,1,1,3,1,1,1,15,"15025","09/10/2018","3","1"
"15025",4970,6295,40100,1,1,1,1,3,1,1,1,15,"15122","25/02/2019","2","1"
"15025",4971,6296,30700,1,1,3,1,3,3,1,1,15,"15110","31/12/2018","1","3"
"15025",4972,6297,40100,1,1,1,1,3,1,1,1,15,"15122","15/09/2017","3","1"
"15025",4972,6298,20600,1,1,2,1,3,2,1,1,15,"15122","15/09/2017","4","1"
"15025",4973,6299,40100,1,1,2,1,3,2,1,1,15,"15025","02/03/2019","1","2"
"15025",4974,6300,10400,2,1,3,2,1,3,2,1,15,"15009","27/11/2018","1","1"
"15025",4975,6301,40100,1,1,2,1,3,2,1,1,15,"15025","30/09/2018","2","2"
"15025",4976,6302,30400,1,1,3,3,4,3,3,1,15,"15039","12/03/2017","1","1"
"15025",4977,6303,40100,1,1,1,1,3,1,1,1,15,"15025","21/01/2019","1","2"
"15025",4978,6304,20600,1,1,3,1,3,4,1,2,15,"15039","08/07/2018","2","1"
"15025",4979,6305,40100,1,1,2,1,3,2,1,1,15,"15050","14/01/2019","1","1"
"15025",4980,6306,40100,1,1,1,1,3,1,1,1,15,"15025","28/01/2019","2","1"
"15025",4981,6307,20600,1,1,1,1,5,1,1,2,15,"15039","08/11/2012","1","1"
"15025",4982,6308,40100,1,1,1,1,3,1,1,1,15,"15039","14/12/2018","2","3"
"15025",4983,6309,40100,1,1,2,1,3,2,1,1,15,"15025","08/02/2019","1","1"
"15025",4984,6310,40100,1,1,1,1,3,1,1,1,15,"15122","28/05/2018","2","1"
"15025",4985,6311,40100,1,1,2,1,3,2,1,1,15,"15025","21/02/2019","1","2"
"15025",4986,6312,10100,1,1,3,1,3,4,1,1,15,"15025","09/06/2018","1","2"
"15025",4987,6313,10100,1,1,3,1,3,3,1,1,15,"15122","19/01/2019","3","2"
"15025",4988,6314,30400,1,1,3,2,3,3,2,1,15,"15039","04/12/2018","1","1"
"15025",4989,6315,30400,1,1,3,1,3,3,1,1,15,"15014","15/10/2018","1","1"
"15025",4990,6316,40100,1,1,2,1,3,2,1,1,15,"15025","01/02/2019","1","2"
"15025",4991,6317,40100,1,1,2,1,3,2,1,1,15,"15122","06/03/2019","1","1"
"15025",4992,6318,30400,1,1,3,1,3,3,1,1,15,"15039","25/09/2018","1","1"
"15025",4993,6319,40100,1,1,2,1,3,2,1,1,15,"15122","06/03/2019","1","1"
"15025",4994,6320,40100,1,1,2,1,3,2,1,1,15,"15039","03/03/2019","1","1"
"15025",4995,6321,40100,1,1,2,1,3,2,1,1,15,"15025","06/03/2019","1","1"
"15025",4996,6322,40500,1,1,1,1,3,1,1,1,15,"15025","22/11/2017","2","1"
"15025",4997,6323,40100,1,1,2,1,3,2,1,1,15,"15039","20/02/2019","1","1"
"15025",4998,6324,40100,1,1,2,1,3,2,1,1,15,"15122","02/03/2019","1","1"
"15025",4999,6325,40100,1,1,2,1,3,2,1,1,15,"15122","07/03/2019","1","1"
"15025",4999,6326,40100,1,1,2,1,3,2,1,1,15,"15122","07/03/2019","1","1"
"15025",5000,6327,40100,1,1,2,1,3,2,1,1,15,"15094","21/11/2018","1","1"
"15025",5001,6328,10100,1,1,3,1,3,3,1,1,15,"15025","05/11/2018","1","2"
"15025",5002,6329,40500,1,1,2,1,3,2,1,1,15,"15039","04/09/2017","8","1"
"15025",5003,6330,40100,1,1,2,1,3,2,1,1,15,"15122","08/03/2019","1","1"
"15025",5004,6331,10400,1,1,3,1,3,3,1,1,15,"15122","03/01/2019","1","1"
"15025",5005,6332,40100,1,1,1,1,4,1,1,1,15,"15122","05/02/2019","3","4"
"15025",5006,6333,40100,1,1,1,1,3,1,1,1,15,"15025","09/03/2019","1","1"
"15025",5007,6334,40100,1,1,1,1,3,1,1,1,15,"15025","13/02/2019","1","1"
"15025",5008,6335,40100,1,1,2,1,3,2,1,1,15,"15039","10/03/2019","1","3"
"15025",5009,6336,20600,1,1,2,1,3,2,1,1,15,"15039","21/12/2018","1","3"
"15025",5010,6337,10100,2,1,3,2,1,4,2,1,15,"15025","21/10/2018","1","2"
"15025",5010,6338,40600,2,1,3,2,1,4,2,1,15,"15025","21/10/2018","1","1"
"15025",5011,6339,40100,1,1,1,1,3,1,1,1,15,"15122","09/11/2012","1","1"
"15025",5012,6340,30700,1,1,3,1,3,3,1,1,15,"15068","01/02/2019","1","3"
"15025",5013,6341,30400,1,1,3,1,4,3,1,1,15,"15014","01/04/2018","1","1"
"15025",5014,6342,70105,2,1,3,2,1,3,2,1,15,"15039","25/01/2019","1","1"
"15025",5015,6343,40100,1,1,2,1,3,2,1,1,15,"15025","10/03/2019","2","2"
"15025",5016,6344,40100,1,1,2,1,3,2,1,1,15,"15025","10/03/2019","1","1"
"15025",5017,6345,40100,1,1,1,1,3,1,1,1,15,"15025","12/11/2018","2","1"
"15025",5018,6346,40100,1,1,3,1,3,3,1,1,15,"15025","11/03/2019","2","1"
"15025",5019,6347,30400,1,1,3,1,3,3,1,1,15,"15039","11/10/2018","1","1"
"15025",5020,6348,30400,1,1,3,1,3,3,1,1,15,"15025","12/03/2019","1","1"
"15025",5021,6349,40500,1,1,3,1,3,4,1,2,15,"15122","28/01/2019","1","1"
"15025",5022,6350,40500,1,1,3,1,3,3,1,2,15,"15122","05/02/2019","1","1"
"15025",5023,6351,10100,1,1,3,1,3,4,1,1,15,"15009","16/09/2018","1","1"
"15025",5024,6352,40100,1,1,2,1,3,2,1,1,15,"15039","02/02/2019","2","2"
"15025",5025,6353,30400,1,1,3,1,3,3,1,1,15,"15039","23/08/2013","1","1"
"15025",5026,6354,60103,1,1,3,2,3,3,2,1,15,"15122","22/02/2019","1","1"
"15025",5027,6355,40100,1,1,1,1,3,1,1,1,15,"15122","21/01/2019","2","1"
"15025",5028,6356,70105,2,1,3,2,1,4,2,1,15,"15039","22/02/2018","1","1"
"15025",5029,6357,10100,1,1,2,1,4,2,1,1,15,"15014","14/03/2019","1","2"
"15025",5030,6358,40100,1,1,1,1,3,1,1,1,15,"15025","22/01/2019","1","1"
"15025",5031,6359,10100,1,1,3,1,3,3,1,1,15,"15039","24/10/2015","1","1"
"15025",5032,6360,10100,1,1,3,1,3,3,1,1,15,"15025","05/11/2018","1","2"
"15025",5033,6361,30400,1,1,3,1,3,3,1,1,15,"15122","16/10/2018","1","1"
"15025",5034,6362,40100,1,1,2,1,3,2,1,1,15,"15025","14/03/2019","1","1"
"15025",5035,6363,30400,1,1,3,2,3,3,2,1,15,"15039","09/09/2017","1","1"
"15025",5036,6364,40100,1,1,3,1,3,4,1,1,15,"15025","15/03/2019","3","2"
"15025",5037,6365,40100,1,1,1,1,3,1,1,1,15,"15122","15/03/2019","1","2"
"15025",5038,6366,20700,1,1,1,1,3,1,1,3,15,"15083","16/12/2018","1","1"
"15025",5039,6367,10100,1,1,3,1,3,4,1,1,15,"15122","05/03/2015","1","1"
"15025",5040,6368,40100,1,1,2,1,3,2,1,1,15,"15039","15/03/2019","1","2"
"15025",5041,6369,40100,1,1,2,1,3,2,1,1,15,"15025","16/03/2019","1","1"
"15025",5042,6370,40100,1,1,2,1,3,2,1,1,15,"15122","14/02/2019","1","1"
"15025",5043,6371,40100,1,1,1,1,3,1,1,1,15,"15122","02/03/2019","2","1"
"15025",5044,6372,30400,1,1,3,1,3,3,1,1,15,"15039","01/02/2019","1","1"
"15025",5045,6373,40100,1,1,2,1,3,2,1,1,15,"15039","01/02/2019","1","1"
"15025",5046,6374,40100,1,1,1,1,3,1,1,1,15,"15083","22/01/2019","1","2"
"15025",5047,6375,20600,1,1,1,1,3,1,1,2,15,"15068","17/03/2019","2","1"
"15025",5048,6376,30400,1,1,3,2,3,3,2,1,15,"15025","28/10/2018","1","1"
"15025",5049,6377,10100,1,1,2,1,3,2,1,1,15,"15014","23/02/2019","1","1"
"15025",5050,6378,40100,1,1,2,1,3,2,1,1,15,"15039","17/03/2019","2","3"
"15025",5051,6379,40100,1,1,2,1,3,2,1,1,15,"15039","18/03/2019","2","1"
"15025",5052,6380,10100,1,1,2,1,3,2,1,1,15,"15039","18/03/2019","1","2"
"15025",5053,6381,40100,1,1,1,1,3,1,1,1,15,"15039","18/03/2019","2","1"
"15025",5054,6382,20600,1,1,3,1,3,4,1,1,15,"15039","02/05/2012","1","1"
"15025",5055,6383,40100,1,1,2,1,3,2,1,1,15,"15039","19/03/2019","2","1"
"15025",5056,6384,40100,1,1,2,1,3,2,1,1,15,"15025","22/02/2019","1","1"
"15025",5057,6385,10100,1,1,3,1,3,4,1,1,15,"15014","12/10/2018","1","2"
"15025",5058,6386,40300,2,1,3,2,1,3,2,1,15,"15025","31/08/2017","1","1"
"15025",5059,6387,40300,2,1,3,2,1,3,2,1,15,"15025","28/02/2017","1","1"
"15025",5060,6388,30400,1,1,3,3,3,3,3,1,15,"15025","03/04/2016","1","1"
"15025",5061,6389,20600,1,1,3,1,3,4,1,2,15,"15039","26/03/2011","1","1"
"15025",5062,6390,40100,1,1,2,1,3,2,1,1,15,"15025","20/03/2019","3","1"
"15025",5063,6391,40100,1,1,2,1,3,2,1,1,15,"15025","29/01/2019","3","6"
"15025",5063,6392,20700,1,1,2,1,3,2,1,1,15,"15025","29/01/2019","3","1"
"15025",5064,6393,10100,3,3,3,3,6,6,3,4,99,"99999","09/09/1899","1","1"
"15025",5065,6394,40100,1,1,2,1,3,2,1,1,15,"15039","27/11/2018","1","1"
"15025",5066,6395,40100,2,1,2,1,3,2,1,1,15,"15039","20/03/2019","1","1"
"15025",5067,6396,40100,1,1,1,1,3,1,1,1,15,"15122","21/03/2019","2","2"
"15025",5068,6397,40100,1,1,1,1,3,1,1,1,15,"15025","02/03/2019","1","2"
"15025",5069,6398,40100,1,1,2,1,3,2,1,1,15,"15122","08/03/2019","1","2"
"15025",5070,6399,30400,1,1,3,1,3,4,1,1,15,"15025","02/01/2019","1","1"
"15025",5071,6400,10100,1,1,2,1,3,2,1,1,15,"15039","28/10/2018","1","2"
"15025",5072,6401,40500,1,1,3,2,3,4,2,1,15,"15122","13/02/2019","1","1"
"15025",5073,6402,40100,1,1,1,1,4,1,1,1,15,"15089","30/09/2018","3","2"
"15025",5074,6403,30400,1,1,3,1,3,3,1,1,15,"15014","22/03/2019","1","1"
"15025",5075,6404,40100,1,1,2,1,3,2,1,1,15,"15122","22/03/2019","2","1"
"15025",5076,6405,40100,1,1,2,1,3,2,1,1,15,"15025","22/03/2019","1","2"
"15025",5077,6406,40100,2,1,2,1,1,2,1,1,15,"15025","22/03/2019","1","1"
"15025",5077,6407,40100,1,1,2,1,3,2,1,1,15,"15039","22/03/2019","1","1"
"15025",5078,6408,40500,1,1,3,1,3,4,1,1,15,"15122","12/03/2019","8","2"
"15025",5079,6409,40100,1,1,2,1,3,2,1,1,15,"15039","23/03/2019","1","1"
"15025",5080,6410,40100,1,1,1,1,3,1,1,1,15,"15039","23/03/2019","2","3"
"15025",5081,6411,40100,1,1,1,1,3,1,1,1,15,"15025","23/03/2019","1","1"
"15025",5082,6412,40100,1,1,2,1,3,2,1,1,15,"15025","23/03/2019","1","1"
"15025",5083,6413,40100,1,1,1,1,3,1,1,1,15,"15025","23/03/2019","1","1"
"15025",5084,6414,20600,1,1,3,1,3,4,1,1,15,"15025","16/11/2018","4","1"
"15025",5085,6415,30400,1,1,3,1,3,3,1,1,15,"15122","24/03/2019","1","1"
"15025",5086,6416,40100,1,1,1,1,3,1,1,1,15,"15025","24/03/2019","2","2"
"15025",5087,6417,40100,1,1,1,1,3,1,1,1,15,"15025","25/03/2019","1","1"
"15025",5088,6418,10100,1,1,1,1,3,1,1,1,99,"99999","25/02/2019","1","1"
"15025",5089,6419,30400,1,1,3,1,4,4,1,1,15,"15039","25/03/2019","1","1"
"15025",5090,6420,30400,1,1,3,1,3,3,1,1,15,"15025","23/08/2018","1","1"
"15025",5091,6421,40100,1,1,2,1,3,2,1,1,15,"15068","25/03/2019","1","1"
"15025",5092,6422,40100,1,1,1,1,3,1,1,1,15,"15039","26/03/2019","2","2"
"15025",5092,6423,30100,1,1,1,1,3,1,1,1,15,"15039","26/03/2019","2","2"
"15025",5093,6424,30400,1,1,3,2,3,3,2,1,15,"15039","28/02/2019","1","1"
"15025",5094,6425,40100,1,1,2,1,3,2,1,1,15,"15039","26/03/2019","2","2"
"15025",5095,6426,40100,2,1,2,1,3,2,1,1,15,"15039","26/03/2019","2","1"
"15025",5096,6427,40100,1,1,3,1,3,3,1,1,15,"15025","26/03/2019","1","2"
"15025",5097,6428,40100,1,1,1,1,3,1,1,1,15,"15025","26/03/2019","2","1"
"15025",5098,6429,40100,1,1,2,1,3,2,1,1,15,"15999","02/08/2017","1","1"
"15025",5099,6430,30700,1,1,2,1,4,2,1,1,15,"15039","27/03/2019","1","3"
"15025",5100,6431,40100,1,1,2,1,3,2,1,1,15,"15025","27/03/2019","1","1"
"15025",5101,6432,10100,1,2,3,1,3,4,1,1,15,"15039","25/12/2018","2","2"
"15025",5102,6433,30400,1,1,3,2,3,3,2,1,15,"15025","15/08/2016","1","1"
"15025",5103,6434,30400,1,1,3,3,3,3,3,1,15,"15025","13/01/2019","1","1"
"15025",5104,6435,10100,1,1,2,1,4,2,1,1,15,"15025","16/03/2019","1","2"
"15025",5105,6436,10100,1,1,2,1,4,2,1,1,15,"15025","02/03/2019","1","2"
"15025",5106,6437,20700,1,1,3,1,3,3,1,1,15,"15025","09/12/2017","1","1"
"15025",5106,6438,30400,1,1,3,1,3,3,1,1,15,"15025","10/12/2017","1","1"
"15025",5107,6439,40100,1,1,3,1,3,4,1,1,15,"15122","28/03/2019","4","2"
"15025",5108,6440,40100,1,1,2,1,3,2,1,1,15,"15039","28/03/2019","1","1"
"15025",5109,6441,40100,1,1,3,2,3,3,2,1,15,"15025","27/10/2017","1","1"
"15025",5110,6442,10100,1,1,2,1,4,2,1,1,15,"15039","30/06/2018","1","2"
"15025",5111,6443,10100,3,3,3,3,6,6,3,4,99,"99999","09/09/1899","1","1"
"15025",5111,6444,10100,3,3,3,3,6,6,3,4,99,"99999","09/09/1899","1","1"
"15025",5112,6445,40100,1,1,2,1,3,2,1,1,15,"15039","28/03/2019","1","1"
"15025",5113,6446,30400,1,1,3,3,3,3,3,1,15,"15122","28/03/2019","1","1"
"15025",5114,6447,30400,3,1,3,3,6,6,3,4,15,"15039","03/01/2014","1","1"
"15025",5114,6448,30400,1,1,3,1,3,3,1,1,15,"15039","01/01/2014","1","1"
"15025",5115,6449,40100,1,1,2,1,3,2,1,1,15,"15122","28/03/2019","1","1"
"15025",5116,6450,30400,1,1,3,1,3,3,1,1,15,"15050","28/03/2019","1","1"
"15025",5117,6451,40100,1,1,1,1,3,1,1,1,15,"15025","14/03/2019","1","2"
"15025",5118,6452,40100,1,1,2,1,3,2,1,1,15,"15025","28/03/2019","2","1"
"15025",5119,6453,40100,1,1,1,1,3,1,1,1,15,"15025","28/03/2019","1","1"
"15025",5120,6454,40100,1,1,3,1,3,3,1,1,15,"15039","29/03/2019","1","1"
"15025",5121,6455,40100,1,1,2,1,3,2,1,1,15,"15039","16/08/2017","1","1"
"15025",5122,6456,40100,1,1,1,1,3,1,1,1,15,"15039","29/03/2019","2","1"
"15025",5123,6457,20700,2,1,3,2,1,3,2,2,15,"15122","29/03/2019","2","3"
"15025",5124,6458,40100,2,1,1,1,3,1,1,1,15,"15025","29/03/2019","1","2"
"15025",5125,6459,30400,1,1,3,1,3,3,1,3,15,"15009","24/11/2018","1","1"
"15025",5126,6460,40100,1,1,1,1,3,1,1,1,15,"15009","29/03/2019","1","1"
"15025",5127,6461,40100,1,1,2,1,3,2,1,1,15,"15039","29/03/2019","1","1"
"15025",5128,6462,40100,1,1,1,1,3,1,1,1,15,"15039","29/03/2019","1","1"
"15025",5129,6463,40100,1,1,3,1,3,4,1,1,15,"15025","16/07/2018","1","1"
"15025",5129,6464,30100,2,1,3,1,1,3,1,1,15,"15025","29/03/2019","1","1"
"15025",5129,6465,40100,1,1,3,1,3,4,1,1,15,"15025","16/07/2018","1","1"
"15025",5130,6466,10400,1,1,3,1,3,3,1,1,15,"15122","01/02/2019","1","1"
"15025",5130,6467,40100,1,1,3,1,3,3,1,1,15,"15122","01/02/2019","1","1"
"15025",5131,6468,40100,1,1,3,1,3,3,1,1,15,"15025","29/03/2019","2","1"
"15025",5132,6469,10100,1,1,2,1,3,2,1,1,15,"15039","14/03/2019","1","2"
"15025",5133,6470,30400,1,1,3,1,3,3,1,1,15,"15025","16/08/2018","1","1"
"15025",5134,6471,30700,1,1,3,1,4,3,1,1,15,"15122","08/02/2019","1","2"
"15025",5135,6472,30400,1,1,3,2,3,3,2,1,15,"15025","27/06/2018","1","1"
"15025",5136,6473,40100,1,1,1,1,3,1,1,1,15,"15025","30/03/2019","1","3"
"15025",5137,6474,40100,1,1,3,1,3,3,1,1,15,"15009","29/09/2018","1","1"
"15025",5138,6475,40100,1,1,2,1,3,2,1,1,15,"15025","30/03/2019","3","1"
"15025",5139,6476,40100,1,1,2,1,3,2,1,1,15,"15122","31/03/2019","1","1"
"15025",5140,6477,40100,1,1,2,1,3,2,1,1,15,"15025","31/03/2019","1","2"
"15025",5141,6478,30400,1,1,3,2,3,3,2,1,15,"15999","29/03/2019","1","1"
"15025",5142,6479,40500,1,1,1,1,3,1,1,2,15,"15014","21/05/2018","6","2"
"15025",5143,6480,40300,2,1,3,2,1,4,2,2,15,"15068","16/04/2015","2","1"
"15025",5144,6481,20600,1,1,3,1,3,4,1,2,15,"15039","15/01/2019","4","2"
"15025",5145,6482,30400,1,1,3,1,3,3,1,1,15,"15025","20/03/2019","1","1"
"15025",5146,6483,30400,1,1,3,2,3,3,2,1,15,"15122","01/04/2019","1","1"
"15025",5147,6484,30400,1,1,3,1,3,3,1,3,15,"15039","01/04/2019","1","1"
"15025",5148,6485,30400,1,1,3,1,3,3,1,1,15,"15025","02/04/2019","1","1"
"15025",5149,6486,30400,1,1,3,1,3,4,1,1,15,"15039","26/10/2018","1","1"
"15025",5150,6487,40100,1,1,2,1,3,2,1,1,15,"15039","02/04/2019","2","1"
"15025",5151,6488,30400,1,1,3,1,3,3,1,1,15,"15009","22/12/2018","1","1"
"15025",5152,6489,40100,1,1,1,1,3,1,1,1,15,"15039","03/04/2019","2","2"
"15025",5153,6490,30700,1,1,1,1,3,1,1,1,15,"15039","05/01/2019","1","3"
"15025",5153,6491,10400,1,1,1,1,3,1,1,1,15,"15039","05/01/2019","1","1"
"15025",5154,6492,40100,1,1,1,1,3,1,1,1,15,"15025","02/04/2019","5","1"
"15025",5155,6493,40100,1,1,2,1,3,2,1,1,15,"15025","03/04/2019","1","1"
"15025",5156,6494,40100,1,1,1,1,3,1,1,1,15,"15039","03/04/2019","2","2"
"15025",5157,6495,40100,1,1,1,1,5,1,1,1,15,"15122","03/04/2019","1","3"
"15025",5158,6496,30400,1,1,3,2,3,3,2,1,15,"15025","13/11/2018","1","1"
"15025",5159,6497,10100,1,2,2,1,3,2,1,1,15,"15025","03/04/2019","1","1"
"15025",5160,6498,30100,1,1,3,2,3,3,2,1,15,"15083","03/04/2019","1","1"
"15025",5161,6499,30400,1,1,3,1,3,3,1,1,15,"15025","04/04/2019","1","1"
"15025",5162,6500,10100,1,2,2,1,4,2,1,1,15,"15039","10/02/2019","1","1"
"15025",5163,6501,30400,1,1,3,1,3,3,1,1,15,"15083","04/04/2019","1","1"
"15025",5164,6502,10400,2,1,3,1,1,3,1,1,15,"15039","19/08/2018","3","2"
"15025",5165,6503,50200,1,1,3,2,4,3,2,2,15,"15122","19/06/2017","1","3"
"15025",5166,6504,30100,1,1,3,1,3,3,1,1,15,"15039","05/04/2019","1","1"
